COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Marrakech-Tensi;MA-11;;;L8842183;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8842280;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8842430;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8842621;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8842696;P;30.2;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8842780;P;30.1;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8842965;P;32.1;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8843440;P;30.3;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8843645;P;30.7;-8.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8843682;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8843709;P;30.9;-7.2
Morocco;MA;Tadla-Azilal   ;MA-12;;;L8843778;P;32.6;-6.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L8844050;P;31.5;-4.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8844789;P;31;-7.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8846948;P;30.6;-9.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L8846982;P;32.8;-4.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8846984;P;30.7;-9.9
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8847016;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8847018;P;34.9;-6.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8847108;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8847284;P;30.7;-9.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8847529;P;33;-5.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8847819;P;31.2;-9.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L8848010;P;31.2;-9.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L8848343;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8848455;P;33.3;-5.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8848613;P;31.3;-8.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8849035;P;30.6;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8849038;P;30.4;-9.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8851760;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8851823;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8852054;P;33.8;-5.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8852241;P;34;-6.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8853585;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8853597;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8853615;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8854039;P;30.3;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8854043;P;30.3;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8854053;P;30.4;-9.6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8854563;P;34.8;-6.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L8855604;P;31.4;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8855618;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8855637;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8855651;P;31.2;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8855661;P;31.3;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8857036;P;31.6;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8857044;P;31.5;-4.4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8857764;P;33.8;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8857800;P;33.8;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8858720;P;30.5;-9.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8858722;P;30.5;-8.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8859241;P;30.7;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8859351;P;30.6;-9.8
Morocco;MA;Doukkala-Abda  ;MA-10;;;L8859590;P;32.9;-8.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8859943;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8860352;P;31.1;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8860379;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8860475;P;30.7;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8860482;P;30.7;-6.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8861716;P;32.7;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L8861846;P;33.2;-5.1
Morocco;MA;Doukkala-Abda  ;MA-10;;;L8864683;P;32.1;-8.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8866151;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8866174;P;30.2;-9.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8866775;P;33.9;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8866850;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8866938;P;33.9;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8867006;P;31.4;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8867264;P;31.2;-4.3
Morocco;MA;Grand Casablanc;MA-08;;;L8867330;H;33.6;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8867373;P;31.4;-7.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8867417;P;31.1;-4.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8867513;P;31.3;-7.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L8871822;P;35.6;-5.3
Morocco;MA;Fès-Boulemane ;MA-05;;;L8876410;P;33.1;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L8876446;P;33.1;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L8876521;P;31.4;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8876530;P;31.4;-8.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8876544;P;31.4;-8.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L8880112;P;33;-4.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L8880135;P;33.2;-3.9
Morocco;MA;Fès-Boulemane ;MA-05;;;L8880136;P;33.2;-3.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8882389;H;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8882575;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8886490;P;31.4;-6
Morocco;MA;Fès-Boulemane ;MA-05;;;L8886798;P;33;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L8886821;P;33;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8886908;P;31.4;-6
Morocco;MA;Fès-Boulemane ;MA-05;;;L8889694;P;33.3;-3.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8894431;P;31.6;-8
Morocco;MA;Fès-Boulemane ;MA-05;;;L8894715;P;33;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L8895178;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8896544;P;31.3;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8896553;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8896557;P;31.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8896567;P;31.6;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8896571;P;31.8;-4.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8897708;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8897729;P;30;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8899653;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8903318;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8903356;P;31.2;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8903428;P;30.9;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8903513;P;31.6;-8
Morocco;MA;Fès-Boulemane ;MA-05;;;L8903896;P;33.1;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8903913;P;33.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8903918;P;33.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8903923;P;33.7;-5.5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8903954;P;34;-6.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8904531;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8906522;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L8906527;P;31.2;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8906740;P;30.4;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L8906828;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8907020;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8907067;P;31.5;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8907195;P;31.9;-8.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8908889;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8908914;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8908949;P;31.2;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8909231;P;33;-5.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L8909306;P;35.2;-5.3
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8909365;P;34.8;-6.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L8910110;P;31.3;-9.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L8910269;P;34;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8910338;P;29.7;-10
Morocco;MA;Chaouia-Ouardig;MA-09;;;L8910401;P;33.4;-7.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8915900;P;30.3;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8915905;P;30.3;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8916171;P;30.3;-5.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8916529;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8917058;P;31.2;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8921106;P;29.7;-9.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8921121;P;30.4;-9.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921151;P;33.3;-5.1
Morocco;MA;Tadla-Azilal   ;MA-12;;;L8921159;P;32.1;-7.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921168;P;34;-5.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L8921180;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8921193;P;31;-8.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921746;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921754;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921760;P;31.3;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8921788;P;31.3;-4.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L8924430;P;31.3;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8925601;P;29.8;-5.7
Morocco;MA;Grand Casablanc;MA-08;;;L8925902;H;33.6;-7.6
Morocco;MA;Grand Casablanc;MA-08;;;L8925933;P;33.6;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L8926295;P;31.6;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8926564;P;29.8;-5.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8930301;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8930492;P;31.2;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L8930499;P;31.2;-4.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8931624;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8931628;P;31.6;-8
Morocco;MA;Chaouia-Ouardig;MA-09;;;L8934712;P;33.7;-7.3
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8935128;P;34;-6.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L8936558;P;34;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L8936945;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8937440;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8937460;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8937522;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8937693;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8937719;P;30;-9.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L8940311;H;34.1;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L8940318;H;34.1;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8940537;P;30.9;-6.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8942845;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8947785;P;30.1;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8947802;P;30.1;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8947818;P;30.2;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8947862;P;30.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8947893;P;29.8;-5.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8948583;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953710;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953756;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953870;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953891;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953934;P;31.2;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8953973;P;31.2;-6.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L8954769;P;33.5;-5.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955333;P;31.5;-7.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955803;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955810;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955830;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955846;P;31.3;-7.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8955912;P;31.8;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8955913;P;32.3;-4.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L8955945;P;31.2;-8.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8956353;P;30.8;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8956361;P;30.6;-9.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8956967;P;31.2;-8.2
Morocco;MA;Grand Casablanc;MA-08;;;L8958911;P;33.4;-7.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8958929;P;31.4;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L8959033;P;31.2;-7.8
Morocco;MA;Grand Casablanc;MA-08;;;L8959106;P;33.4;-7.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8960305;P;34.1;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8961225;P;30;-9.6
Morocco;MA;Grand Casablanc;MA-08;;;L8962107;P;33.5;-7.5
Morocco;MA;Chaouia-Ouardig;MA-09;;;L8962146;P;33.1;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L8962510;P;31.5;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8962513;P;31.2;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8965350;P;31.5;-5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8967102;P;34;-6.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8967123;P;34.9;-6.2
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8967319;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8967330;P;34.3;-6.6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8967338;P;34.2;-6.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967732;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967737;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967744;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967769;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967774;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967779;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967785;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8967793;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8967798;H;30.7;-6.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967808;P;31.5;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8967817;P;31.6;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8967827;P;30.9;-6.9
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L8971120;P;34.2;-6.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L8971191;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8971236;P;31.5;-8.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8971606;P;31;-7.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8971626;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8971764;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8972821;P;30.8;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8972824;P;30.8;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8972839;P;30.6;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8972847;P;30.6;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L8972852;P;30.5;-9.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L8973071;P;33.9;-6.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L8978816;P;31.1;-4.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L8982830;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L8984871;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L8984876;P;33.5;-5.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L8987800;P;35.2;-5.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L8993069;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8993562;P;32.6;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L8999053;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9002379;P;31.2;-4
Morocco;MA;Grand Casablanc;MA-08;;;L9002641;P;33.6;-7.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9005096;P;33.6;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9005121;P;33.6;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9005935;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9007023;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9007690;P;30;-9.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9009196;P;33.7;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9009625;P;31.5;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009715;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009721;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009725;P;31.1;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009741;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009759;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009777;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009833;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009854;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009859;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9009877;P;31.2;-4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9010031;P;34;-6.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010160;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010173;P;31.8;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010189;P;32;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010224;P;32.6;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010228;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010243;P;33.1;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9010257;P;33.6;-5.3
Morocco;MA;Grand Casablanc;MA-08;;;L9010433;P;33.6;-7.7
Morocco;MA;Tanger-Tétouan;MA-01;;;L9010693;P;35.8;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9012516;P;33.5;-5.3
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9014506;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9015307;P;31.2;-6.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020195;P;33.5;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020206;P;33.6;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020210;P;33.6;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020220;P;33.5;-5.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020231;P;33.5;-5.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020249;P;33.5;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020265;P;33.5;-5.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020275;P;33.5;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020285;P;33.5;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9020306;P;33.8;-6.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9020752;P;31.4;-4.2
Morocco;MA;Fès-Boulemane ;MA-05;;;L9021818;P;34;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9022187;P;31.7;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9022751;P;32.2;-4.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9022965;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9022971;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9022974;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9022979;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9022986;P;30.5;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9023005;P;30.5;-7.7
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9023008;P;34.9;-6.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9023009;P;30.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9023018;P;30.6;-8.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9023025;P;30.5;-8.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9023030;P;30.4;-9.2
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9023173;P;34.8;-6.2
Morocco;MA;Fès-Boulemane ;MA-05;;;L9023439;P;34.1;-5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9024880;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9024909;P;30.4;-9.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L9024912;P;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9026791;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9026885;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9026923;P;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9026974;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9027096;P;35.8;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9027210;P;31.2;-4.2
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9027265;P;34.3;-6.3
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9027313;P;34.7;-6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9027360;P;34.8;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027831;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027855;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027861;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027864;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027881;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9027903;P;30.3;-9.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9029896;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9030089;P;30.7;-9.2
Morocco;MA;Fès-Boulemane ;MA-05;;;L9031362;P;34.1;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9031504;P;31.6;-7.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9031554;P;35.7;-5.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9031585;P;31.5;-7.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9032985;P;31.5;-4.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L9035596;P;35.2;-5.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9036216;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9036234;P;30.6;-9.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9036244;P;30.7;-9.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036255;P;31;-9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036263;P;31.2;-8.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036273;P;31.2;-8.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036275;P;31.3;-8.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036280;P;31.3;-8.5
